feature_0,feature_1,feature_2,feature_3,target
0.0,2.1,0.8,0.4,1.9802744
0.3,2.7,0.6,0.0,2.3869321
0.6,1.2,0.8,0.0,2.5200996
2.1,3.0,0.8,0.4,1.5248808
0.6,2.4,0.8,0.2,1.443042
0.9,1.8,0.4,0.0,1.287441
1.8,2.4,0.8,0.4,2.0568523
0.6,3.0,0.6,0.2,0.5659447
0.6,3.0,0.6,0.0,2.4764097
2.1,0.0,0.6,0.0,2.30441
1.2,1.8,0.2,0.0,1.150961
2.1,0.9,0.0,0.0,3.194736
0.3,1.8,0.0,0.0,2.2659836
2.7,3.0,0.8,0.2,2.1903636
2.1,0.9,0.6,0.2,1.7529182
0.0,0.6,0.8,0.0,2.4072838
2.1,0.9,0.2,0.0,1.9040895
1.5,3.0,0.4,0.0,2.8976116
2.4,0.0,0.6,0.0,2.3177845
2.1,2.1,0.6,0.4,2.1684365
1.8,0.6,0.4,0.0,2.0613759
3.0,2.1,0.4,0.0,2.319969
0.3,1.8,0.2,0.0,1.0918586
