feature_0,feature_1,feature_2,feature_3,target
1.2,2.7,0.8,0.2,2.2944386
1.5,2.4,0.8,0.4,1.6954561
3.0,2.7,0.4,0.0,2.1635566
2.4,2.4,0.2,0.0,2.1783578
1.8,0.6,0.2,0.0,2.877643
1.8,1.2,0.4,0.0,2.1834075
1.2,0.9,0.8,0.0,2.0127544
2.7,0.0,0.2,0.0,2.1685836
2.4,0.3,0.6,0.2,2.1732202
2.1,0.9,0.4,0.2,1.8206497
0.6,0.6,0.0,0.0,3.0229523
0.3,2.7,0.6,0.2,1.8470066
0.0,2.4,0.2,0.0,2.2821581
1.8,1.8,0.4,0.0,2.0247684
0.3,2.4,0.6,0.0,2.0374773
0.3,1.2,0.6,0.0,2.2918193
2.4,0.0,0.8,0.0,2.1164343
1.8,0.9,0.8,0.2,1.7529037
1.2,0.0,0.8,0.0,2.957827
0.6,2.4,0.4,0.0,2.27761
2.1,2.4,0.6,0.0,3.0590694
3.0,1.5,0.4,0.0,2.1070504
2.1,3.0,0.0,0.0,2.6697786
